1CE504	Huawei
1CE57F	Samsung
1CE61D	Samsung
1CE62B	Apple
1CE639	Huawei
1CE6AD	Huawei
1CEA1B	Nokia
1CF29A	Google
1CF42B	Huawei
1CF8D0	Samsung
1CFA68	TP-LINK
1CFE2B	Amazon
20040F	DELL
2004F3	Honor
200889	ZTE
2008ED	Huawei
200A0DB	Amazon
200B16	TI
200BC7	Huawei
200BCF	Nintendo
200CC8	NETGEAR
200E2B	Apple
2013E0	Samsung
2016B9	Intel
201742	LG
201E88	Intel
201F3B	Google
2021A5	LG
20283E	Huawei
202BC1	Huawei
202D07	Samsung
20311C	vivo
20326C	Samsung
2032C6	Apple
2034FB	Xiaomi
2037A5	Apple
203B69	vivo
203CAE	Apple
203DB2	Huawei
203DBD	LG
20443A	Schneider
204747	DELL
2047DA	Xiaomi
204C03	Aruba
204E7F	NETGEAR
205383	Huawei
205476	SONY
2054FA	Huawei
205531	Samsung
205D47	vivo
205E64	Huawei
205EF7	Samsung
206274	Microsoft
206432	Samsung
2064CB	OPPO
20658E	Huawei
20677C	HP
206980	Apple
206BE7	TP-LINK
206E9C	Samsung
207454	vivo
20768F	Apple
207693	Lenovo
207852	Nokia
2078CD	Apple
2078F0	Apple
207918	Intel
207D74	Apple
20826A	OPPO
2082C0	Xiaomi
208756	Siemens
2087EC	Huawei
208986	ZTE
20898A	Skyworth
208B37	Skyworth
208C86	Huawei
209148	TI
209BCD	Apple
209CB4	Aruba
20A171	Amazon
20A2E4	Apple
20A60C	Xiaomi
20A680	Huawei
20A6CD	HP
20A8B9	Siemens
20A99B	Microsoft
20AB37	Apple
20AB48	Huawei
20B780	Toshiba
20B868	Motorola
20C19B	Intel
20C38F	TI
20C6EB	Panasonic
20C9D0	Apple
20CD39	TI
20CD6E	realme
20CF30	ASUS
20D390	Samsung
20D5BF	Samsung
20D607	Nokia
20D778	TI
20DA22	Huawei
20DBAB	Samsung
20DCE6	TP-LINK
20DCFD	Huawei
20DF73	Huawei
20DFB9	Google
20E09C	Nokia
20E2A8	Apple
20E52A	NETGEAR
20E791	Siemens
20E874	Apple
20E882	ZTE
20EE28	Apple
20F17C	Huawei
20F3A3	Huawei
20F44F	Nokia
20F478	Xiaomi
20F77C	vivo
20FE00	Amazon
2400BA	Huawei
24016F	Huawei
240588	Google
2406AA	OPPO
240995	Huawei
240F9B	Hikvision
241145	Xiaomi
24166D	Huawei
24181D	Samsung
241AE6	Huawei
241B7A	Apple
241EEB	Apple
241FA0	Huawei
242124	Nokia
2421AB	SONY
24240E	Apple
2426D6	Huawei
2428FD	Hikvision
242934	Google
242CFE	Tmall
242E02	Huawei
242FFA	Toshiba
2430F8	Huawei
243154	Huawei
2432AE	Hikvision
243FAA	Huawei
24418C	Intel
244427	Huawei
24456B	Huawei
2446C8	Motorola
2446E4	Huawei
244B03	Samsung
244B81	Samsung
244BFE	ASUS
244C07	Huawei
244CE3	Amazon
24526A	Dahua
24586E	ZTE
245AB5	Samsung
245BA7	Apple
245E48	Apple
245EBE	QNAP
245F9F	Huawei
2462CE	Aruba
24649F	Huawei
2468B0	Samsung
246968	TP-LINK
24698E	Mercury
2469A5	Huawei
246C60	Huawei
246E96	DELL
246F8C	Huawei
247152	DELL
247189	TI
24753A	OPPO
247625	TI
247703	Intel
2479F3	OPPO
247D4D	TI
247E51	ZTE
247F3C	Huawei
2481C7	Huawei
2491BB	Huawei
24920E	Samsung
249745	Huawei
249AC8	Skyworth
249EAB	Huawei
249F89	TI
24A074	Apple
24A2E1	Apple
24A487	Huawei
24A52C	Huawei
24A65E	ZTE
24A799	Huawei
24A87D	Panasonic
24AB81	Apple
24B105	Hikvision
24B6FD	DELL
24BCF8	Huawei
24BE05	HP
24C42F	Philips
24C44A	ZTE
24C613	Samsung
24C696	Samsung
24CE33	Amazon
24CF24	Xiaomi
24D0DF	Apple
24D3F2	ZTE
24DA33	Huawei
24DA9B	Motorola
24DBAC	Huawei
24DBED	Samsung
24DEC6	Aruba
24DF6A	Huawei
24DFA7	Broadlink
24E314	Apple
24E5AA	Philips
24E853	LG
24E9CA	Huawei
24EBED	Huawei
24EDFD	Siemens
24EE9A	Intel
24F094	Apple
24F27F	HP
24F5AA	Samsung
24F603	Huawei
24F677	Apple
24FB65	Huawei
24FCE5	Samsung
28011C	ZTE
280244	Apple
2802D8	Samsung
280B5C	Apple
280DFC	SONY
280FEB	LG
28107B	D-Link
2811A8	Intel
2811EC	Huawei
281293	Honor
28167F	Xiaomi
2816A8	Microsoft
2816AD	Intel
281709	Huawei
281878	Microsoft
282536	JMGO
2827BF	Samsung
282B96	Huawei
282CB2	TP-LINK
283152	Huawei
283166	vivo
283334	Huawei
2836381	Panasonic
283737	Apple
28395E	Samsung
283B82	D-Link
283CE4	Huawei
283DC2	Samsung
283F69	SONY
2841C6	Huawei
2841EC	Huawei
2847AA	Nokia
2848E7	Huawei
28534E	Huawei
285471	Huawei
2857BE	Hikvision
285AEB	Apple
285FDB	Huawei
286336	Siemens
2864B0	Huawei
2868D2	Huawei
286AB8	Apple
286ABA	Apple
286B35	Intel
286C07	Xiaomi
286ED4	Huawei
2874F5	Nokia
287777	ZTE
2877F1	Apple
287B09	ZTE
287FCF	Intel
288023	HP
288088	NETGEAR
288335	Samsung
2887BA	TP-LINK
288CB8	ZTE
288EEC	Apple
28924A	HP
28987B	Samsung
289E97	Huawei
28A02B	Apple
28A53F	vivo
28A6DB	Huawei
28B2BD	Intel
28B448	Huawei
28BAB5	Samsung
28BD89	Google
28BE43	vivo
28C01B	Skyworth
28C13C	Foxconn
28C21F	Samsung
28C538	Apple
28C63F	Intel
28C68E	NETGEAR
28C709	Apple
28C825	DELL
28C87C	ZTE
28CC01	Samsung
28CFDA	Apple
28CFE9	Apple
28D0EA	Intel
28D127	Xiaomi
28D1AF	Nokia
28D3EA	Huawei
28DE65	Aruba
28DEA8	ZTE
28DEE5	Huawei
28DFEB	Intel
28E02C	Apple
28E14C	Apple
28E31F	Xiaomi
28E34E	Huawei
28E5B0	Huawei
28E7CF	Apple
28EA2D	Apple
28EC95	Apple
28EC9A	TI
28ED6A	Apple
28EE52	TP-LINK
28EF01	Amazon
28F033	Apple
28F076	Apple
28F10E	DELL
28FA7A	Tmall
28FAA0	vivo
28FBAE	Huawei
28FF3C	Apple
28FF3E	ZTE
28FFB2	Toshiba
2C0786	Huawei
2C0BAB	Huawei
2C0DA7	Intel
2C0E3D	Samsung
2C10C1	Nintendo
2C15BF	Samsung
2C1875	Skyworth
2C1A01	Huawei
2C1F23	Apple
2C200B	Apple
2C233A	HP
2C26C5	ZTE
2C2768	Huawei
2C27D7	HP
2C2997	Microsoft
2C2BF9	LG
2C3033	NETGEAR
2C3358	Intel
2C3361	Apple
2C3A91	Huawei
2C4053	Samsung
2C4138	HP
2C4401	Samsung
2C44FD	HP
2C4881	vivo
2C4D54	ASUS
2C52AF	Huawei
2C5491	Microsoft
2C54CF	LG
2C55D3	Huawei
2C56DC	ASUS
2C58E8	Huawei
2C598A	LG
2C59E5	HP
2C5A05	Nokia
2C5BB8	OPPO
2C5D34	OPPO
2C61F6	Apple
2C6A6FB	Schneider
2C6B7D	TI
2C6DC1	Intel
2C6E85	Intel
2C71FF	Amazon
2C768A	HP
2C780E	Huawei
2C8217	Apple
2C8A72	HTC
2C8BF2	Hitachi
2C8DB1	Intel
2C957F	ZTE
2C97B1	Huawei
2C97ED	SONY
2C9D1E	Huawei
2C9D65	vivo
2C9EFC	Canon
2CA042	Huawei
2CA59C	Hikvision
2CA774	TI
2CA79E	Huawei
2CA9F0	OPPO
2CAB00	Huawei
2CAB33	TI
2CAE2B	Samsung
2CB05D	NETGEAR
2CB43A	Apple
2CBABA	Samsung
2CBC87	Apple
2CBE08	Apple
2CC546	Huawei
2CCC15	Nokia
2CCC44	SONY
2CCCE6	Skyworth
2CCF58	Huawei
2CD066	Xiaomi
2CD2E7	Nokia
2CD444	Fujitsu
2CDB07	Intel
2CE032	TCL
2CEA7F	DELL
2CF05D	MSI
2CF0A2	Apple
2CF0EE	Apple
2CF1BB	ZTE
2CF295	Huawei
2CFC8B	OPPO
2CFDA1	ASUS
2CFDAB	Motorola
2CFFEE	vivo
300505	Intel
30074D	Samsung
3009C0	Motorola
300C23	ZTE
300D43	Microsoft
300EB8	LG
3010E4	Apple
301389	Siemens
3017C8	SONY
301966	Samsung
302364	Nokia
302432	Intel
3024A9	HP
3035AD	Apple
3035C5	Huawei
3037B3	Huawei
303855	Nokia
303926	SONY
303A64	Intel
303EA7	Intel
303FBB	HP
304240	ZTE
304511	TI
304596	Huawei
30469A	NETGEAR
30499E	Huawei
304B07	Motorola
304C7E	Panasonic
304E1B	Huawei
304F00	OPPO
3050FD	Skyworth
305714	Apple
3059B7	Microsoft
305A3A	ASUS
305F77	H3C
30636B	Apple
3066D0	Huawei
306A85	Samsung
307467	Samsung
307496	Huawei
307512	SONY
30766F	LG
307BAC	H3C
307C4A	Huawei
307F10	OPPO
30809B	H3C
3083D2	Motorola
308454	OPPO
3085A9	ASUS
308730	Huawei
30894A	Intel
308AF7	Huawei
308D99	HP
309048	Apple
3090AB	Apple
309176	Skyworth
309435	vivo
309610	Huawei
30963B	Huawei
3096FB	Samsung
309935	ZTE
309C23	MSI
30A1FA	Huawei
30A2C2	Huawei
30A8DB	SONY
30A998	Huawei
30A9DE	LG
30AAE4	Huawei
30AB6A	Samsung
30AFCE	vivo
30B037	H3C
30B216	Hitachi
30B49E	TP-LINK
30B4B8	LG
30B5C2	TP-LINK
30B930	ZTE
30BB7D	OnePlus
30C50F	Huawei
30C7AE	Samsung
30CBF8	Samsung
30CC21	ZTE
30CDA7	Samsung
30D042	DELL
30D17E	Huawei
30D386	ZTE
30D53E	Apple
30D587	Samsung
30D6C9	Samsung
30D9D9	Apple
30E171	HP
30E283	TI
30E37A	Intel
30E396	Huawei
30E7BC	OPPO
30E98E	Huawei
30F31D	ZTE
30F335	Huawei
30F7C5	Apple
30F9ED	SONY
30FBB8	Huawei
30FC68	TP-LINK
30FCEB	LG
30FD38	Google
30FD65	Huawei
30FE31	Nokia
3400A3	Huawei
340286	Intel
3403DE	TI
340804	D-Link
3408BC	Apple
3408E1	TI
340A33	D-Link
340A98	Huawei
341298	Apple
3412F9	Huawei
3413E8	Intel
34145F	Samsung
3414B5	TI
341513	TI
34159E	Apple
3417EB	DELL
341CF0	Xiaomi
341E6B	Huawei
3423BA	Samsung
34243E	ZTE
3425BE	Amazon
342840	Apple
342912	Huawei
342AF1	TI
342D0D	Samsung
342EB6	Huawei
342EB7	Intel
342FBD	Nintendo
343111	Samsung
34317F	Panasonic
34318F	Apple
3432E6	Panasonic
34363B	Apple
343654	ZTE
343759	ZTE
343A20	Aruba
3440B5	IBM
34415D	Intel
344262	Apple
3446EC	Huawei
3448ED	DELL
344B50	ZTE
344DEA	ZTE
344DF7	LG
345180	TCL
345184	Huawei
3451C9	Apple
345840	Huawei
345ABA	TCL
3460F9	TP-LINK
3464A9	HP
346987	ZTE
346AC2	Huawei
346B5B	H3C
346BD3	Huawei
347146	Huawei
34735A	DELL
347839	ZTE
347916	Huawei
347C25	Apple
347DF6	Intel
347E00	Huawei
347E39	Nokia
3480B3	Xiaomi
3482C5	Samsung
3484E4	TI
348511	Skyworth
348A12	Aruba
348A7B	Samsung
349672	TP-LINK
3497F6	ASUS
3498B5	NETGEAR
349F7B	Canon
34A2A2	Huawei
34A395	Apple
34A8EB	Apple
34AA31	Skyworth
34AA8B	Samsung
34AA99	Nokia
34AB37	Apple
34AF2C	Nintendo
34AFB3	Amazon
34B1F7	TI
34B20A	Huawei
34B354	Huawei
34B98D	Xiaomi
34BB26	Motorola
34BE00	Samsung
34C059	Apple
34C3AC	Samsung
34C803	Nokia
34C93D	Intel
34CDBE	Huawei
34CE00	Xiaomi
34CE69	Nokia
34CFF6	Intel
34D262	DJI
34D270	Amazon
34D693	Huawei
34DAB7	ZTE
34DE1A	Intel
34DE34	ZTE
34E0CF	ZTE
34E12D	Intel
34E2FD	Apple
34E6AD	Intel
34E6D7	DELL
34E894	TP-LINK
34E911	vivo
34F39A	Intel
34F64B	Intel
34F6D2	Panasonic
34F716	TP-LINK
34FCB9	HP
34FCEF	LG
34FD6A	Apple
34FE77	Apple
34FE9E	Fujitsu
380025	Intel
380195	Samsung
38019F	FAST
380A94	Samsung
380B3C	TI
380B40	Samsung
380F4A	Apple
3810F0	Aruba
381428	DELL
3816D1	Samsung
3817C3	HP
38184C	SONY
38192F	Nokia
381A52	EPSON
382028	Huawei
3821C7	Aruba
3822D6	H3C
3822E2	HP
3822F4	Huawei
38256B	Microsoft
38295A	OPPO
382C4A	ASUS
382DD1	Samsung
382DE8	Samsung
3830F9	LG
38378B	Huawei
38384B	vivo
384608	ZTE
3847BC	Huawei
38484C	Apple
384B24	Siemens
384C4F	Huawei
38521A	Nokia
385247	Huawei
38539C	Apple
38549B	ZTE
38563D	Microsoft
3863BB	HP
3865B2	Apple
3866F0	Apple
386893	Intel
3868A4	Samsung
386A77	Samsung
386B1C	Mercury
386E88	ZTE
386EA2	vivo
3871DE	Apple
3873EAC	LG
387862	SONY
387A0E	Intel
3880DF	Motorola
3881D7	TI
388345	TP-LINK
3886F7	Google
3887D5	Intel
38881E	Huawei
3888A4	Apple
38892C	Apple
388ABE	OPPO
388B59	Google
388C50	LG
388F30	Samsung
389052	Huawei
3891D5	H3C
389496	Samsung
3894ED	NETGEAR
3897D6	H3C
3898E9	Huawei
389AF6	Samsung
389D92	EPSON
38A067	Nokia
38A44B	Huawei
38A4ED	Xiaomi
38A91C	H3C
38AA3C	Samsung
38AB41	TI
38AD8E	H3C
38ADBE	H3C
38AF29	Dahua
38AFD7	Fujitsu
38B3F7	Huawei
38B54D	Apple
38BAB0	Broadcom
38BAF8	Intel
38BC01	Huawei
38BC1A	Meizu
38C986	Apple
38CADA	Apple
38D269	TI
38D2CA	Tmall
38D40B	Samsung
38D547	ASUS
38D82F	ZTE
38DEAD	Intel
38E1AA	ZTE
38E2DD	ZTE
38E39F	Motorola
38E60A	Xiaomi
38E7D8	HTC
38EAA7	HP
38EB47	Huawei
38EC0D	Apple
38ECE4	Samsung
38F23E	Microsoft
38F73D	Amazon
38F7F1	Huawei
38F889	Huawei
38F9D3	Apple
38FACA	Skyworth
38FB14	Huawei
38FC98	Intel
38FDFE3	Siemens
3C01EF	SONY
3C0518	Samsung
3C0630	Apple
3C06A7	TP-LINK
3C0754	Apple
3C0771	SONY
3C15C2	Apple
3C15FB	Huawei
3C189F	Nokia
3C195E	Samsung
3C1E04	D-Link
3C20F6	Samsung
3C219C	Intel
3C22FB	Apple
3C24F09	Siemens
3C25D7	Nokia
3C286D	Google
3C2C30	DELL
3C2DB7	TI
3C2EF9	Apple
3C2EFF	Apple
3C306F	Huawei
3C363D	Nokia
3C3786	NETGEAR
3C38F4	SONY
3C39C8	Apple
3C46D8	TP-LINK
3C4711	Huawei
3C4A92	HP
3C4DBE	Apple
3C5282	HP
3C5447	Huawei
3C576C	Samsung
3C58C2	Intel
3C591E	TCL
3C5A37	Samsung
3C5AB4	Google
3C5CC4	Amazon
3C5D29	Tmall
3C6200	Samsung
3C678C	Huawei
3C6AA7	Intel
3C6FEA	Panasonic
3C7843	Huawei
3C7C3F	ASUS
3C7D0A	Apple
3C7DB1	TI
3C8375	Microsoft
3C846A	TP-LINK
3C869A	Huawei
3C86D1	vivo
3C8BFE	Samsung
3C8C40	H3C
3C8D20	Google
3C93F4	Huawei
3C9BC6	Huawei
3C9C0F	Intel
3C9D56	Huawei
3CA10D	Samsung
3CA161	Huawei
3CA308	TI
3CA348	vivo
3CA37E	Huawei
3CA581	vivo
3CA616	vivo
3CA6F6	Apple
3CA82A	HP
3CA916	Huawei
3CA9F4	Intel
3CAB8E	Apple
3CB233	Huawei
3CB6B7	vivo
3CB792	Hitachi
3CBBFD	Samsung
3CBD3E	Xiaomi
3CBDD8	LG
3CBF60	Apple
3CC243	Nokia
3CCD36	Apple
3CCD57	Xiaomi
3CCD5D	Huawei
3CCD93	LG
3CD0F8	Apple
3CD2E5	H3C
3CD92B	HP
3CDA2A	ZTE
3CDA6D	TIANDY
3CDCBC	Samsung
3CDFBD	Huawei
3CE064	TI
3CE072	Apple
3CE36B	Dahua
3CE4B0	TI
3CE5A6	H3C
3CE624	LG
3CE824	Huawei
3CE9F7	Intel
3CEF8C	Dahua
3CF011	Intel
3CF591	OPPO
3CF5CC	H3C
3CF652	ZTE
3CF72A	Nokia
3CF7A4	Samsung
3CF808	Huawei
3CF862	Intel
3CFA43	Huawei
3CFDFE	Intel
3CFFD8	Huawei
400634	Huawei
4006A0	TI
400E85	Samsung
400EF3	ZTE
4011C3	Samsung
4014AD	Huawei
40163B	Samsung
40167E	ASUS
40169F	TP-LINK
401C83	Intel
4025C2	Intel
402619	Apple
402BA1	SONY
402C761	Dahua
402E71	TI
402F86	LG
403004	Apple
40313C	Xiaomi
40331A	Apple
4035E6	Samsung
403B7B	Huawei
403CFC	Apple
403F8C	TP-LINK
4040A7	SONY
4044FD	realme
404D7F	Apple
404D8E	Huawei
404E36	HTC
405582	Nokia
405CFD	DELL
405D82	NETGEAR
405EF6	Samsung
405FC2	TI
406186	MSI
40679B	Skyworth
406C8F	Apple
4070F5	Apple
4074E0	Intel
4076A9	Huawei
4077A9	H3C
40786A	Motorola
407A80	Nokia
407C7D	Nokia
407D0F	Huawei
40831D	Apple
408805	Motorola
408BF6	TCL
408C1F	OPPO
408EDF	Huawei
40984E	TI
4098AD	Apple
409B21	Nokia
409BCD	D-Link
409C28	Apple
40A108	Motorola
40A2DB	Amazon
40A3CC	Intel
40A53B	Nokia
40A6B7	Intel
40A6D9	Apple
40A8F0	HP
40A9CF	Amazon
40ACBF	Hikvision
40B034	HP
40B076	ASUS
40B0FA	LG
40B395	Apple
40B4CD	Amazon
40B6E7	Huawei
40B837	SONY
40B93C	HP
40BC60	Apple
40BD32	TI
40C3BC	Huawei
40C711	Apple
40CBA8	Huawei
40CBC0	Apple
40D28A	Nintendo
40D32D	Apple
40D3AE	Samsung
40D855157	Hitachi
40D855176	Schneider
40DCA5	Huawei
40E1E4	Nokia
40E3D6	Aruba
40E64B	Apple
40E99B	Samsung
40EC99	Intel
40ECF8	Siemens
40EEDD	Huawei
40F2E9	IBM
40F407	Nintendo
40F6BC	Amazon
40F8DF	Canon
40F946	Apple
40FE95	H3C
440010	Apple
440049	Amazon
44004D	Huawei
44032C	Intel
4403774	Lenovo
440444	OPPO
44070B	Google
4413D0	ZTE
441622	Microsoft
4418FD	Apple
4419B6	Hikvision
441AFA	H3C
441B88	Apple
441C7F	Motorola
441EA1	HP
44227C	Huawei
44237C	Xiaomi
442A60	Apple
443192	HP
443583	Apple
444687	realme
4447CC	Hikvision
4448C1	HP
444ADB	Apple
444C0C	Apple
444E1A	Samsung
4455B1	Huawei
4455C4	Huawei
445943	ZTE
4459E3	Huawei
445BED	Aruba
445CE9	Samsung
44650D	Amazon
4466FC	OPPO
446747	Huawei
446A2E	Huawei
446D6C	Samsung
446D7F	Amazon
446EE5	Huawei
44746C	SONY
447654	Huawei
44783E	Samsung
4480EB	Motorola
4482E5	Huawei
448500	Intel
4486C1	Siemens
448A5B	MSI
448C00	realme
448F17	Samsung
4490BB	Apple
4494FC	NETGEAR
44975A	FAST
449BC1	Huawei
449EF9	vivo
449F46	Huawei
44A191	Huawei
44A56E	NETGEAR
44A642	Hikvision
44A842	DELL
44A8FC	Apple
44AE44	Huawei
44AEAB	OPPO
44AF28	Intel
44B32D	TP-LINK
44B4B2	Amazon
44BB3B	Google
44C15C	TI
44C346	Huawei
44C65D	Apple
44C7FC	Huawei
44CB8B	LG
44D244	EPSON
44D4E0	SONY
44D5CC	Amazon
44D791	Huawei
44D884	Apple
44DA30	Apple
44E517	Intel
44E66E	Apple
44E968	Huawei
44EA30	Samsung
44EAD8	TI
44F09E	Apple
44F21B	Apple
44F436	ZTE
44F459	Samsung
44F971	Mercury
44FB42	Apple
44FB5A	ZTE
44FFBA	ZTE
480031	Huawei
4801C5	OnePlus
480286	realme
4805E2	Huawei
480EEC	TP-LINK
480FCF	HP
481258	Huawei
48128F	Huawei
48137E	Samsung
48262C	Apple
4827C5	Huawei
4827EA	Samsung
48282F	ZTE
482CA0	Xiaomi
482CD0	Huawei
482CEA	Motorola
482F6B	Aruba
482FD7	Huawei
48352B	Apple
483871	Huawei
483B38	Apple
483C0C	Huawei
483FE9	Huawei
48435A	Huawei
48437C	Apple
4843DD	Amazon
4844F7	Samsung
484520	Intel
4846FB	Huawei
48474B	Huawei
4849C7	Samsung
484AE9	HP
484BAA	Apple
484C29	Huawei
484C86	Huawei
484D7E	DELL
485073	Microsoft
485169	Samsung
4851B7	Intel
4851C5	Intel
485702	Huawei
4857D2	Broadcom
485929	LG
4859A4	ZTE
485B39	ASUS
48605F	LG
4860BC	Apple
4861EE	Samsung
486276	Huawei
48684A	Intel
486E70	Tmall
48701E	TI
48706F	Huawei
487397	H3C
487412	OnePlus
48746E	Apple
4877BD	OPPO
48785E	Amazon
48794D	Samsung
487ADA	H3C
487B6B	Huawei
487D2E	TP-LINK
4883B4	OPPO
4886E8	Microsoft
488759	Xiaomi
488764	vivo
4888CA	Motorola
4889E7	Intel
488AD2	Mercury
488C63	Huawei
488EEF	Huawei
48902F	LG
489507	OPPO
489BE0	realme
489DD1	Samsung
489EBD	HP
48A195	Apple
48A472	Intel
48A516	Huawei
48A5E7	Nintendo
48A74E	ZTE
48A91C	Apple
48AD08	Huawei
48AD9A	Intel
48B25D	Huawei
48B423	Amazon
48B4C3	Aruba
48B8A3	Apple
48BA4E	HP
48BD3D	H3C
48BD4A	Huawei
48BF6B	Apple
48C796	Samsung
48CDD3	Huawei
48D539	Huawei
48D6D5	Google
48D705	Apple
48DB50	Huawei
48DC2D	Huawei
48DCFB	Nokia
48DF37	HP
48E9F1	Apple
48EA63	Uniview
48EC5B	Nokia
48EE0C	D-Link
48EF61	Huawei
48F17F	Intel
48F3F3	Baidu
48F7F1	Nokia
48F8DB	Huawei
48F8E1	Nokia
48FD8E	Huawei
48FDA3	Xiaomi
4C0220	Xiaomi
4C034F	Intel
4C09B4	ZTE
4C0BBE	Microsoft
4C11BF	Dahua
4C14A3	TCL
4C16F1	ZTE
4C1744	Amazon
4C189A	OPPO
4C1A3D	OPPO
4C1D96	Intel
4C1FCC	Huawei
4C20B8	Apple
4C2113	Nokia
4C218C	Panasonic
4C21D0	SONY
4C2498	TI
4C2578	Nokia
4C2E5E	Samsung
4C2EB4	Apple
4C2FD7	Huawei
4C3275	Apple
4C3488	Intel
4C364E	Panasonic
4C3BDF	Microsoft
4C3C16	Samsung
4C3FD3	TI
4C445B	Intel
4C494F	ZTE
4C49E3	Xiaomi
4C4FEE	OnePlus
4C5077	Huawei
4C50F1	OPPO
4C5262	Fujitsu
4C53FD	Amazon
4C5499	Huawei
4C569D	Apple
4C57CA	Apple
4C60DE	NETGEAR
4C617E	Huawei
4C6371	Xiaomi
4C6641	Samsung
4C6BE8	Apple
4C6F9C	OPPO
4C74BF	Apple
4C7625	DELL
4C7766	Mercury
4C77CB	Intel
4C796E	Intel
4C7975	Apple
4C79BA	Intel
4C7C5F	Apple
4C7CD9	Apple
4C7F62	Nokia
4C8093	Intel
4C8BEF	Huawei
4C8D53	Huawei
4C8D79	Apple
4CA56D	Samsung
4CAB4F	Apple
4CABFC	ZTE
4CAC0A	ZTE
4CAE13	Huawei
4CAEA3	HP
4CB16C	Huawei
4CB199	Apple
4CB910	Apple
4CBAD7	LG
4CBCA5	Samsung
4CBCE9	LG
4CBD8F	Hikvision
4CC00A	vivo
4CC94F	Nokia
4CC95E	Samsung
4CCBF5	ZTE
4CCC34	Motorola
4CCC6A	MSI
4CD0CB	Huawei
4CD0DD	Huawei
4CD1A1	Huawei
4CD629	Huawei
4CD98F	DELL
4CDD31	Samsung
4CE0DB	Xiaomi
4CE1732	Lenovo
4CE6C0	Apple
4CE9E4	H3C
4CEAAE	OPPO
4CEB42	Intel
4CEDFB	ASUS
4CEFC0	Amazon
4CF202	Xiaomi
4CF55B	Huawei
4CF5DC	Hikvision
4CF95D	Huawei
4CFB45	Huawei
500084	Siemens
50016B	Huawei
5001BB	Samsung
5001D9	Huawei
5004B8	Huawei
500B918	Panasonic
500FF5	Tenda
501AC5	Microsoft
501D93	Huawei
501FC6	Apple
5021EC	Huawei
5023A2	Apple
502690	Fujitsu
50284A	Intel
502873	Huawei
5029F5	OPPO
502B73	Tenda
502D1D	Nokia
502DA2	Intel
502E5C	HTC
502F9B	Intel
503237	Apple
503275	Samsung
50338B	TI
503AA0	Mercury
503CC4	Lenovo
503CEA	OPPO
503DA1	Samsung
503DC6	Xiaomi
503DEB	Tmall
503EAA	TP-LINK
504061	Nokia
504289	ZTE
50464A	Huawei
50465D	ASUS
5046AE	Mercury
5049B0	Samsung
504A6E	NETGEAR
504B9E	Huawei
5050A4	Samsung
5051A9	TI
50523B	Nokia
505527	LG
505663	TI
5056BF	Samsung
50578A	Apple
50579C	EPSON
50586F	Huawei
505D7A	ZTE
505DAC	Huawei
50642B	Xiaomi
506583	TI
5065F3	HP
50680A	Huawei
5068AC	Huawei
506A03	NETGEAR
506F77	Huawei
507224	TI
5076AF	Intel
507705	Samsung
5078B0	Huawei
5078B3	ZTE
507A55	Apple
507AC5	Apple
507C6F	Intel
508140	HP
5082D5	Apple
508492	Intel
508569	Samsung
50874D	OPPO
508965	Mercury
5089D1	Huawei
508CB1	TI
508E49	Xiaomi
508F4C	Xiaomi
5092B9	Samsung
509839	Xiaomi
5098B8	H3C
509A4C	DELL
509A88	Huawei
509EA7	Samsung
509F27	Huawei
50A009	Xiaomi
50A0A4	Nokia
50A4C8	Samsung
50A67F	Apple
50A72B	Huawei
50AF4D	ZTE
50B7C3	Samsung
50BC96	Apple
50BD5F	TP-LINK
50C7BF	TP-LINK
50C8E5	Samsung
50CCF8	Samsung
50D2F5	Xiaomi
50D4F7	TP-LINK
50DA00	H3C
50DAD6	Xiaomi
50DCE7	Amazon
50DE06	Apple
50E085	Intel
50E0EF	Nokia
50E24E	ZTE
50E7B7	vivo
50EAD6	Apple
50EB71	Intel
50EBF6	ASUS
50EC50	Xiaomi
50ED3C	Apple
50F0D3	Samsung
50F14A	TI
50F4EB	Apple
50F520	Samsung
50F5DA	Amazon
50F7ED	Huawei
50F958	Huawei
50FA84	TP-LINK
50FC9F	Samsung
5404A6	ASUS
540764	Huawei
540910	Apple
540955	ZTE
540DF9	Huawei
540E2D	vivo
540E58	OPPO
541310	Huawei
5414F3	Intel
5419C8	vivo
541F8D	ZTE
54211D	Huawei
54219D	Samsung
5422F8	ZTE
5425EA	Huawei
542696	Apple
542758	Motorola
542B8D	Apple
542BDE	H3C
5433CB	Apple
5434EF	Huawei
5439DF	Huawei
543AD6	Samsung
5440AD	Samsung
544249	SONY
544408	Nokia
5444A3	Samsung
544538	TI
544617	ZTE
544810	DELL
5448E6	Xiaomi
544A16	TI
544E90	Apple
54511B	Huawei
545284	Huawei
5453ED	SONY
5455D5	Huawei
546009	Google
5462E2	Apple
546706	OPPO
546990	Huawei
546C0E	TI
546CEB	Intel
5471DD	Huawei
54724F	Apple
547595	TP-LINK
54778A	HP
547975	Nokia
547DCD	TI
548028	HP
5484DC	ZTE
54880E	Samsung
548998	Huawei
548D5A	Intel
549209	Huawei
5492BE	Samsung
549963	Apple
549B12	Samsung
549F06	Nokia
549F13	Apple
549F35	DELL
54A050	ASUS
54A51B	Huawei
54A6DB	Huawei
54A703	TP-LINK
54AE27	Apple
54AF97	TP-LINK
54B121	Huawei
54B802	Samsung
54B80A	D-Link
54BAD6	Huawei
54BD79	Samsung
54BE53	ZTE
54BF64	DELL
